bmf54;bmf79;bmf102;bmf126;bmf169;bmf223;bmf237;bmf289;bmf322;bmf387;bmf406;bmf409;bmf415;bmf425;bmf438;bmf468;bmf474;bmf507;bmf525;bmf535;bmf536;bmf540;bmf559;bmf601;bmf603;bmf627;bmf641;bmf647;bmf657;bmf658;bmf672;bmf679;bmf684;bmf686;bmf703;bmf729;bmf733;bmf739;bmf750;bmf754;bmf755;bmf759;bmf760;bmf787;bmf789;bmf814;bmf820;bmf824;bmf836;bmf852;bmf870;bmf872;bmf874;bmf885;bmf906;bmf916;bmf935;bmf961;bmf977;bmf986;bmf996;bmf998;bmf1008;bmf1018;exp
False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False
True;True;True;True;False;True;False;True;True;False;True;False;True;True;True;True;True;False;False;True;False;True;False;False;False;True;True;True;False;False;False;False;True;True;True;True;False;False;False;True;True;True;True;False;False;True;True;False;True;False;False;True;True;False;True;True;True;True;True;False;True;True;True;False;False
False;True;False;True;False;True;False;True;True;False;False;False;True;True;True;True;True;False;True;False;False;True;True;False;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;False;False;True;True;False;False;False;False;True;False;False;True;True;False;True;True;True;True;True;True;False;False
True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;False
False;True;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;True;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False
False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False
False;True;False;False;False;True;False;True;True;False;True;False;True;False;True;True;True;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;True;True;False;True;False;False;True;False;True;True;False;False;False;False
False;True;False;True;True;True;False;True;False;False;True;True;True;False;True;True;True;False;False;False;False;True;True;True;False;True;True;True;True;True;True;False;False;True;False;False;False;False;True;False;True;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;True;False;True;False;False;False;False
False;True;False;False;False;True;False;True;False;False;True;True;True;False;True;True;True;False;False;False;True;False;False;True;False;False;True;True;True;True;False;False;True;True;True;True;False;False;False;False;False;True;True;False;False;True;True;True;True;False;True;True;True;False;True;False;False;True;True;True;True;False;False;False;True
False;True;False;True;True;True;False;True;False;False;True;False;True;False;True;True;True;False;True;False;False;True;True;True;False;True;True;True;False;False;True;False;True;True;False;False;False;False;True;False;True;True;True;False;True;False;True;True;False;False;False;True;False;False;True;True;False;True;True;False;True;True;True;False;False
False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False
False;True;False;False;False;True;False;True;False;False;True;True;True;False;True;True;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;True;True;True;True;False;False;True;False;False;False;True;False;False;True;False;False;True;True;False;False;False;False;False;True
False;True;False;True;True;True;False;True;True;False;True;True;True;False;True;True;True;False;False;False;False;True;True;False;True;True;True;True;True;True;True;False;True;True;False;False;False;False;True;False;True;True;True;False;True;True;True;False;False;True;True;True;False;False;True;True;False;True;True;False;True;True;False;False;False
False;True;False;True;True;True;False;True;False;False;False;False;True;False;True;True;True;False;False;False;False;False;True;True;False;True;True;True;False;False;True;False;False;True;False;False;False;False;True;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;True;True;False;True;True;False;False;False;False;False;False
True;False;True;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False
False;True;False;False;False;True;False;True;False;False;True;True;True;False;True;True;True;False;True;False;False;False;True;True;True;False;True;True;True;True;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;True;False;False;True;True;True;False;True;False;False;True;True;False;True;False;False;False;False
False;True;False;True;True;True;False;True;False;False;True;True;True;True;True;True;True;True;True;False;False;True;True;True;False;True;True;True;True;False;True;False;True;True;True;False;False;False;True;False;True;True;True;False;False;True;True;True;True;False;True;True;False;False;True;True;True;True;True;True;True;False;True;False;False
False;True;False;True;True;True;False;True;False;False;False;True;True;True;True;True;True;False;False;False;False;False;True;False;True;True;True;True;True;True;True;False;True;True;True;True;False;False;True;False;True;True;True;True;False;True;True;False;False;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False
False;True;True;True;False;True;False;True;True;False;False;False;True;True;True;True;True;False;False;False;False;True;False;False;True;True;True;True;False;False;False;False;True;True;False;False;False;False;False;False;True;True;True;False;False;True;True;False;False;False;False;True;True;False;True;True;True;True;True;False;True;True;False;False;False
